Partition,Grundy (g),P/N-Position (Normal),Misere Value,P/N-Position (Misere),Uptimality,Game Depth,Winning Move Count,Winning Moves (Normal)
"59 37",3,N,Winning,N,95,96,1,"[R0C58,R1C36]"
"59 38",1,N,Winning,N,97,97,1,"[R0C58]"
"59 39",3,N,Winning,N,97,98,1,"[R0C58,R1C38]"
"59 40",1,N,Winning,N,99,99,1,"[R0C58]"
"59 41",3,N,Winning,N,99,100,1,"[R0C58,R1C40]"
"59 42",1,N,Winning,N,101,101,1,"[R0C58]"
"59 43",3,N,Winning,N,101,102,1,"[R0C58,R1C42]"
"59 44",1,N,Winning,N,103,103,1,"[R0C58]"
"59 45",3,N,Winning,N,103,104,1,"[R0C58,R1C44]"
"59 46",1,N,Winning,N,105,105,1,"[R0C58]"
"59 47",3,N,Winning,N,105,106,1,"[R0C58,R1C46]"
"59 48",1,N,Winning,N,107,107,1,"[R0C58]"
"59 49",3,N,Winning,N,107,108,1,"[R0C58,R1C48]"
"59 50",1,N,Winning,N,109,109,1,"[R0C58]"
"59 51",3,N,Winning,N,109,110,1,"[R0C58,R1C50]"
"59 52",1,N,Winning,N,111,111,1,"[R0C58]"
"59 53",3,N,Winning,N,111,112,1,"[R0C58,R1C52]"
"59 54",1,N,Winning,N,113,113,1,"[R0C58]"
"59 55",3,N,Winning,N,113,114,1,"[R0C58,R1C54]"
"59 56",1,N,Winning,N,115,115,1,"[R0C58]"
"59 57",3,N,Winning,N,115,116,1,"[R0C58,R1C56]"
"59 58",1,N,Winning,N,117,117,1,"[R0C58]"
"59 59",0,P,Losing,P,118,118,0,"N/A (P-position)"
"60 1",2,N,Winning,N,61,61,1,"[R1C0]"
"60 2",0,P,Losing,P,62,62,0,"N/A (P-position)"
"60 3",2,N,Winning,N,63,63,1,"[R1C2]"
"60 4",0,P,Losing,P,64,64,0,"N/A (P-position)"
"60 5",2,N,Winning,N,65,65,1,"[R1C4]"
"60 6",0,P,Losing,P,66,66,0,"N/A (P-position)"
"60 7",2,N,Winning,N,67,67,1,"[R1C6]"
"60 8",0,P,Losing,P,68,68,0,"N/A (P-position)"
"60 9",2,N,Winning,N,69,69,1,"[R1C8]"
"60 10",0,P,Losing,P,70,70,0,"N/A (P-position)"
"60 11",2,N,Winning,N,71,71,1,"[R1C10]"
"60 12",0,P,Losing,P,72,72,0,"N/A (P-position)"
"60 13",2,N,Winning,N,73,73,1,"[R1C12]"
"60 14",0,P,Losing,P,74,74,0,"N/A (P-position)"
"60 15",2,N,Winning,N,75,75,1,"[R1C14]"
"60 16",0,P,Losing,P,76,76,0,"N/A (P-position)"
"60 17",2,N,Winning,N,77,77,1,"[R1C16]"
"60 18",0,P,Losing,P,78,78,0,"N/A (P-position)"
"60 19",2,N,Winning,N,79,79,1,"[R1C18]"
"60 20",0,P,Losing,P,80,80,0,"N/A (P-position)"
"60 21",2,N,Winning,N,81,81,1,"[R1C20]"
"60 22",0,P,Losing,P,82,82,0,"N/A (P-position)"
"60 23",2,N,Winning,N,83,83,1,"[R1C22]"
"60 24",0,P,Losing,P,84,84,0,"N/A (P-position)"
"60 25",2,N,Winning,N,85,85,1,"[R1C24]"
"60 26",0,P,Losing,P,86,86,0,"N/A (P-position)"
"60 27",2,N,Winning,N,87,87,1,"[R1C26]"
"60 28",0,P,Losing,P,88,88,0,"N/A (P-position)"
"60 29",2,N,Winning,N,89,89,1,"[R1C28]"
"60 30",0,P,Losing,P,90,90,0,"N/A (P-position)"
"60 31",2,N,Winning,N,91,91,1,"[R1C30]"
"60 32",0,P,Losing,P,92,92,0,"N/A (P-position)"
"60 33",2,N,Winning,N,93,93,1,"[R1C32]"
"60 34",0,P,Losing,P,94,94,0,"N/A (P-position)"
"60 35",2,N,Winning,N,95,95,1,"[R1C34]"
"60 36",0,P,Losing,P,96,96,0,"N/A (P-position)"
"60 37",2,N,Winning,N,97,97,1,"[R1C36]"
"60 38",0,P,Losing,P,98,98,0,"N/A (P-position)"
"60 39",2,N,Winning,N,99,99,1,"[R1C38]"
"60 40",0,P,Losing,P,100,100,0,"N/A (P-position)"
"60 41",2,N,Winning,N,101,101,1,"[R1C40]"
"60 42",0,P,Losing,P,102,102,0,"N/A (P-position)"
"60 43",2,N,Winning,N,103,103,1,"[R1C42]"
"60 44",0,P,Losing,P,104,104,0,"N/A (P-position)"
"60 45",2,N,Winning,N,105,105,1,"[R1C44]"
"60 46",0,P,Losing,P,106,106,0,"N/A (P-position)"
"60 47",2,N,Winning,N,107,107,1,"[R1C46]"
"60 48",0,P,Losing,P,108,108,0,"N/A (P-position)"
"60 49",2,N,Winning,N,109,109,1,"[R1C48]"
"60 50",0,P,Losing,P,110,110,0,"N/A (P-position)"
"60 51",2,N,Winning,N,111,111,1,"[R1C50]"
"60 52",0,P,Losing,P,112,112,0,"N/A (P-position)"
"60 53",2,N,Winning,N,113,113,1,"[R1C52]"
"60 54",0,P,Losing,P,114,114,0,"N/A (P-position)"
"60 55",2,N,Winning,N,115,115,1,"[R1C54]"
"60 56",0,P,Losing,P,116,116,0,"N/A (P-position)"
"60 57",2,N,Winning,N,117,117,1,"[R1C56]"
"60 58",0,P,Losing,P,118,118,0,"N/A (P-position)"
"60 59",2,N,Winning,N,119,119,2,"[R0C59] / [R1C58]"
"60 60",0,P,Losing,P,120,120,0,"N/A (P-position)"
"61 1",3,N,Winning,N,61,62,1,"[R0C60,R1C0]"
"61 2",1,N,Winning,N,63,63,1,"[R0C60]"
"61 3",3,N,Winning,N,63,64,1,"[R0C60,R1C2]"
"61 4",1,N,Winning,N,65,65,1,"[R0C60]"
"61 5",3,N,Winning,N,65,66,1,"[R0C60,R1C4]"
"61 6",1,N,Winning,N,67,67,1,"[R0C60]"
"61 7",3,N,Winning,N,67,68,1,"[R0C60,R1C6]"
"61 8",1,N,Winning,N,69,69,1,"[R0C60]"
"61 9",3,N,Winning,N,69,70,1,"[R0C60,R1C8]"
"61 10",1,N,Winning,N,71,71,1,"[R0C60]"
"61 11",3,N,Winning,N,71,72,1,"[R0C60,R1C10]"
"61 12",1,N,Winning,N,73,73,1,"[R0C60]"
"61 13",3,N,Winning,N,73,74,1,"[R0C60,R1C12]"
"61 14",1,N,Winning,N,75,75,1,"[R0C60]"
"61 15",3,N,Winning,N,75,76,1,"[R0C60,R1C14]"
"61 16",1,N,Winning,N,77,77,1,"[R0C60]"
"61 17",3,N,Winning,N,77,78,1,"[R0C60,R1C16]"
"61 18",1,N,Winning,N,79,79,1,"[R0C60]"
"61 19",3,N,Winning,N,79,80,1,"[R0C60,R1C18]"
"61 20",1,N,Winning,N,81,81,1,"[R0C60]"
"61 21",3,N,Winning,N,81,82,1,"[R0C60,R1C20]"
"61 22",1,N,Winning,N,83,83,1,"[R0C60]"
"61 23",3,N,Winning,N,83,84,1,"[R0C60,R1C22]"
"61 24",1,N,Winning,N,85,85,1,"[R0C60]"
"61 25",3,N,Winning,N,85,86,1,"[R0C60,R1C24]"
"61 26",1,N,Winning,N,87,87,1,"[R0C60]"
"61 27",3,N,Winning,N,87,88,1,"[R0C60,R1C26]"
"61 28",1,N,Winning,N,89,89,1,"[R0C60]"
"61 29",3,N,Winning,N,89,90,1,"[R0C60,R1C28]"
"61 30",1,N,Winning,N,91,91,1,"[R0C60]"
"61 31",3,N,Winning,N,91,92,1,"[R0C60,R1C30]"
"61 32",1,N,Winning,N,93,93,1,"[R0C60]"
"61 33",3,N,Winning,N,93,94,1,"[R0C60,R1C32]"
"61 34",1,N,Winning,N,95,95,1,"[R0C60]"
"61 35",3,N,Winning,N,95,96,1,"[R0C60,R1C34]"
"61 36",1,N,Winning,N,97,97,1,"[R0C60]"
"61 37",3,N,Winning,N,97,98,1,"[R0C60,R1C36]"
"61 38",1,N,Winning,N,99,99,1,"[R0C60]"
"61 39",3,N,Winning,N,99,100,1,"[R0C60,R1C38]"
"61 40",1,N,Winning,N,101,101,1,"[R0C60]"
"61 41",3,N,Winning,N,101,102,1,"[R0C60,R1C40]"
"61 42",1,N,Winning,N,103,103,1,"[R0C60]"
"61 43",3,N,Winning,N,103,104,1,"[R0C60,R1C42]"
"61 44",1,N,Winning,N,105,105,1,"[R0C60]"
"61 45",3,N,Winning,N,105,106,1,"[R0C60,R1C44]"
"61 46",1,N,Winning,N,107,107,1,"[R0C60]"
"61 47",3,N,Winning,N,107,108,1,"[R0C60,R1C46]"
"61 48",1,N,Winning,N,109,109,1,"[R0C60]"
"61 49",3,N,Winning,N,109,110,1,"[R0C60,R1C48]"
"61 50",1,N,Winning,N,111,111,1,"[R0C60]"
"61 51",3,N,Winning,N,111,112,1,"[R0C60,R1C50]"
"61 52",1,N,Winning,N,113,113,1,"[R0C60]"
"61 53",3,N,Winning,N,113,114,1,"[R0C60,R1C52]"
"61 54",1,N,Winning,N,115,115,1,"[R0C60]"
"61 55",3,N,Winning,N,115,116,1,"[R0C60,R1C54]"
"61 56",1,N,Winning,N,117,117,1,"[R0C60]"
"61 57",3,N,Winning,N,117,118,1,"[R0C60,R1C56]"
"61 58",1,N,Winning,N,119,119,1,"[R0C60]"
"61 59",3,N,Winning,N,119,120,1,"[R0C60,R1C58]"
"61 60",1,N,Winning,N,121,121,1,"[R0C60]"
"61 61",0,P,Losing,P,122,122,0,"N/A (P-position)"
"62 1",2,N,Winning,N,63,63,1,"[R1C0]"
"62 2",0,P,Losing,P,64,64,0,"N/A (P-position)"
"62 3",2,N,Winning,N,65,65,1,"[R1C2]"
"62 4",0,P,Losing,P,66,66,0,"N/A (P-position)"
"62 5",2,N,Winning,N,67,67,1,"[R1C4]"
"62 6",0,P,Losing,P,68,68,0,"N/A (P-position)"
"62 7",2,N,Winning,N,69,69,1,"[R1C6]"
"62 8",0,P,Losing,P,70,70,0,"N/A (P-position)"
"62 9",2,N,Winning,N,71,71,1,"[R1C8]"
"62 10",0,P,Losing,P,72,72,0,"N/A (P-position)"
"62 11",2,N,Winning,N,73,73,1,"[R1C10]"
"62 12",0,P,Losing,P,74,74,0,"N/A (P-position)"
"62 13",2,N,Winning,N,75,75,1,"[R1C12]"
"62 14",0,P,Losing,P,76,76,0,"N/A (P-position)"
"62 15",2,N,Winning,N,77,77,1,"[R1C14]"
"62 16",0,P,Losing,P,78,78,0,"N/A (P-position)"
"62 17",2,N,Winning,N,79,79,1,"[R1C16]"
"62 18",0,P,Losing,P,80,80,0,"N/A (P-position)"
"62 19",2,N,Winning,N,81,81,1,"[R1C18]"
"62 20",0,P,Losing,P,82,82,0,"N/A (P-position)"
"62 21",2,N,Winning,N,83,83,1,"[R1C20]"
"62 22",0,P,Losing,P,84,84,0,"N/A (P-position)"
"62 23",2,N,Winning,N,85,85,1,"[R1C22]"
"62 24",0,P,Losing,P,86,86,0,"N/A (P-position)"
"62 25",2,N,Winning,N,87,87,1,"[R1C24]"
"62 26",0,P,Losing,P,88,88,0,"N/A (P-position)"
"62 27",2,N,Winning,N,89,89,1,"[R1C26]"
"62 28",0,P,Losing,P,90,90,0,"N/A (P-position)"
"62 29",2,N,Winning,N,91,91,1,"[R1C28]"
"62 30",0,P,Losing,P,92,92,0,"N/A (P-position)"
"62 31",2,N,Winning,N,93,93,1,"[R1C30]"
"62 32",0,P,Losing,P,94,94,0,"N/A (P-position)"
"62 33",2,N,Winning,N,95,95,1,"[R1C32]"
"62 34",0,P,Losing,P,96,96,0,"N/A (P-position)"
"62 35",2,N,Winning,N,97,97,1,"[R1C34]"
"62 36",0,P,Losing,P,98,98,0,"N/A (P-position)"
"62 37",2,N,Winning,N,99,99,1,"[R1C36]"
"62 38",0,P,Losing,P,100,100,0,"N/A (P-position)"
"62 39",2,N,Winning,N,101,101,1,"[R1C38]"
"62 40",0,P,Losing,P,102,102,0,"N/A (P-position)"
"62 41",2,N,Winning,N,103,103,1,"[R1C40]"
"62 42",0,P,Losing,P,104,104,0,"N/A (P-position)"
"62 43",2,N,Winning,N,105,105,1,"[R1C42]"
"62 44",0,P,Losing,P,106,106,0,"N/A (P-position)"
"62 45",2,N,Winning,N,107,107,1,"[R1C44]"
"62 46",0,P,Losing,P,108,108,0,"N/A (P-position)"
"62 47",2,N,Winning,N,109,109,1,"[R1C46]"
"62 48",0,P,Losing,P,110,110,0,"N/A (P-position)"
"62 49",2,N,Winning,N,111,111,1,"[R1C48]"
"62 50",0,P,Losing,P,112,112,0,"N/A (P-position)"
"62 51",2,N,Winning,N,113,113,1,"[R1C50]"
"62 52",0,P,Losing,P,114,114,0,"N/A (P-position)"
"62 53",2,N,Winning,N,115,115,1,"[R1C52]"
"62 54",0,P,Losing,P,116,116,0,"N/A (P-position)"
"62 55",2,N,Winning,N,117,117,1,"[R1C54]"
"62 56",0,P,Losing,P,118,118,0,"N/A (P-position)"
"62 57",2,N,Winning,N,119,119,1,"[R1C56]"
"62 58",0,P,Losing,P,120,120,0,"N/A (P-position)"
"62 59",2,N,Winning,N,121,121,1,"[R1C58]"
"62 60",0,P,Losing,P,122,122,0,"N/A (P-position)"
"62 61",2,N,Winning,N,123,123,2,"[R0C61] / [R1C60]"
"62 62",0,P,Losing,P,124,124,0,"N/A (P-position)"
"63 1",3,N,Winning,N,63,64,1,"[R0C62,R1C0]"
"63 2",1,N,Winning,N,65,65,1,"[R0C62]"
"63 3",3,N,Winning,N,65,66,1,"[R0C62,R1C2]"
"63 4",1,N,Winning,N,67,67,1,"[R0C62]"
"63 5",3,N,Winning,N,67,68,1,"[R0C62,R1C4]"
"63 6",1,N,Winning,N,69,69,1,"[R0C62]"
"63 7",3,N,Winning,N,69,70,1,"[R0C62,R1C6]"
"63 8",1,N,Winning,N,71,71,1,"[R0C62]"
"63 9",3,N,Winning,N,71,72,1,"[R0C62,R1C8]"
"63 10",1,N,Winning,N,73,73,1,"[R0C62]"
"63 11",3,N,Winning,N,73,74,1,"[R0C62,R1C10]"
"63 12",1,N,Winning,N,75,75,1,"[R0C62]"
"63 13",3,N,Winning,N,75,76,1,"[R0C62,R1C12]"
"63 14",1,N,Winning,N,77,77,1,"[R0C62]"
"63 15",3,N,Winning,N,77,78,1,"[R0C62,R1C14]"
"63 16",1,N,Winning,N,79,79,1,"[R0C62]"
"63 17",3,N,Winning,N,79,80,1,"[R0C62,R1C16]"
"63 18",1,N,Winning,N,81,81,1,"[R0C62]"
"63 19",3,N,Winning,N,81,82,1,"[R0C62,R1C18]"
"63 20",1,N,Winning,N,83,83,1,"[R0C62]"
"63 21",3,N,Winning,N,83,84,1,"[R0C62,R1C20]"
"63 22",1,N,Winning,N,85,85,1,"[R0C62]"
"63 23",3,N,Winning,N,85,86,1,"[R0C62,R1C22]"
"63 24",1,N,Winning,N,87,87,1,"[R0C62]"
"63 25",3,N,Winning,N,87,88,1,"[R0C62,R1C24]"
"63 26",1,N,Winning,N,89,89,1,"[R0C62]"
"63 27",3,N,Winning,N,89,90,1,"[R0C62,R1C26]"
"63 28",1,N,Winning,N,91,91,1,"[R0C62]"
"63 29",3,N,Winning,N,91,92,1,"[R0C62,R1C28]"
"63 30",1,N,Winning,N,93,93,1,"[R0C62]"
"63 31",3,N,Winning,N,93,94,1,"[R0C62,R1C30]"
"63 32",1,N,Winning,N,95,95,1,"[R0C62]"
"63 33",3,N,Winning,N,95,96,1,"[R0C62,R1C32]"
"63 34",1,N,Winning,N,97,97,1,"[R0C62]"
"63 35",3,N,Winning,N,97,98,1,"[R0C62,R1C34]"
"63 36",1,N,Winning,N,99,99,1,"[R0C62]"
"63 37",3,N,Winning,N,99,100,1,"[R0C62,R1C36]"
"63 38",1,N,Winning,N,101,101,1,"[R0C62]"
"63 39",3,N,Winning,N,101,102,1,"[R0C62,R1C38]"
"63 40",1,N,Winning,N,103,103,1,"[R0C62]"
"63 41",3,N,Winning,N,103,104,1,"[R0C62,R1C40]"
"63 42",1,N,Winning,N,105,105,1,"[R0C62]"
"63 43",3,N,Winning,N,105,106,1,"[R0C62,R1C42]"
"63 44",1,N,Winning,N,107,107,1,"[R0C62]"
"63 45",3,N,Winning,N,107,108,1,"[R0C62,R1C44]"
"63 46",1,N,Winning,N,109,109,1,"[R0C62]"
"63 47",3,N,Winning,N,109,110,1,"[R0C62,R1C46]"
"63 48",1,N,Winning,N,111,111,1,"[R0C62]"
"63 49",3,N,Winning,N,111,112,1,"[R0C62,R1C48]"
"63 50",1,N,Winning,N,113,113,1,"[R0C62]"
"63 51",3,N,Winning,N,113,114,1,"[R0C62,R1C50]"
"63 52",1,N,Winning,N,115,115,1,"[R0C62]"
"63 53",3,N,Winning,N,115,116,1,"[R0C62,R1C52]"
"63 54",1,N,Winning,N,117,117,1,"[R0C62]"
"63 55",3,N,Winning,N,117,118,1,"[R0C62,R1C54]"
"63 56",1,N,Winning,N,119,119,1,"[R0C62]"
"63 57",3,N,Winning,N,119,120,1,"[R0C62,R1C56]"
"63 58",1,N,Winning,N,121,121,1,"[R0C62]"
"63 59",3,N,Winning,N,121,122,1,"[R0C62,R1C58]"
"63 60",1,N,Winning,N,123,123,1,"[R0C62]"
"63 61",3,N,Winning,N,123,124,1,"[R0C62,R1C60]"
"63 62",1,N,Winning,N,125,125,1,"[R0C62]"
"63 63",0,P,Losing,P,126,126,0,"N/A (P-position)"
"64 1",2,N,Winning,N,65,65,1,"[R1C0]"
"64 2",0,P,Losing,P,66,66,0,"N/A (P-position)"
"64 3",2,N,Winning,N,67,67,1,"[R1C2]"
"64 4",0,P,Losing,P,68,68,0,"N/A (P-position)"
"64 5",2,N,Winning,N,69,69,1,"[R1C4]"
"64 6",0,P,Losing,P,70,70,0,"N/A (P-position)"
"64 7",2,N,Winning,N,71,71,1,"[R1C6]"
"64 8",0,P,Losing,P,72,72,0,"N/A (P-position)"
"64 9",2,N,Winning,N,73,73,1,"[R1C8]"
"64 10",0,P,Losing,P,74,74,0,"N/A (P-position)"
"64 11",2,N,Winning,N,75,75,1,"[R1C10]"
"64 12",0,P,Losing,P,76,76,0,"N/A (P-position)"
"64 13",2,N,Winning,N,77,77,1,"[R1C12]"
"64 14",0,P,Losing,P,78,78,0,"N/A (P-position)"
"64 15",2,N,Winning,N,79,79,1,"[R1C14]"
"64 16",0,P,Losing,P,80,80,0,"N/A (P-position)"
"64 17",2,N,Winning,N,81,81,1,"[R1C16]"
"64 18",0,P,Losing,P,82,82,0,"N/A (P-position)"
"64 19",2,N,Winning,N,83,83,1,"[R1C18]"
"64 20",0,P,Losing,P,84,84,0,"N/A (P-position)"
"64 21",2,N,Winning,N,85,85,1,"[R1C20]"
"64 22",0,P,Losing,P,86,86,0,"N/A (P-position)"
"64 23",2,N,Winning,N,87,87,1,"[R1C22]"
"64 24",0,P,Losing,P,88,88,0,"N/A (P-position)"
"64 25",2,N,Winning,N,89,89,1,"[R1C24]"
"64 26",0,P,Losing,P,90,90,0,"N/A (P-position)"
"64 27",2,N,Winning,N,91,91,1,"[R1C26]"
"64 28",0,P,Losing,P,92,92,0,"N/A (P-position)"
"64 29",2,N,Winning,N,93,93,1,"[R1C28]"
"64 30",0,P,Losing,P,94,94,0,"N/A (P-position)"
"64 31",2,N,Winning,N,95,95,1,"[R1C30]"
"64 32",0,P,Losing,P,96,96,0,"N/A (P-position)"
"64 33",2,N,Winning,N,97,97,1,"[R1C32]"
"64 34",0,P,Losing,P,98,98,0,"N/A (P-position)"
"64 35",2,N,Winning,N,99,99,1,"[R1C34]"
"64 36",0,P,Losing,P,100,100,0,"N/A (P-position)"
"64 37",2,N,Winning,N,101,101,1,"[R1C36]"
"64 38",0,P,Losing,P,102,102,0,"N/A (P-position)"
"64 39",2,N,Winning,N,103,103,1,"[R1C38]"
"64 40",0,P,Losing,P,104,104,0,"N/A (P-position)"
"64 41",2,N,Winning,N,105,105,1,"[R1C40]"
"64 42",0,P,Losing,P,106,106,0,"N/A (P-position)"
"64 43",2,N,Winning,N,107,107,1,"[R1C42]"
"64 44",0,P,Losing,P,108,108,0,"N/A (P-position)"
"64 45",2,N,Winning,N,109,109,1,"[R1C44]"
"64 46",0,P,Losing,P,110,110,0,"N/A (P-position)"
"64 47",2,N,Winning,N,111,111,1,"[R1C46]"
"64 48",0,P,Losing,P,112,112,0,"N/A (P-position)"
"64 49",2,N,Winning,N,113,113,1,"[R1C48]"
"64 50",0,P,Losing,P,114,114,0,"N/A (P-position)"
"64 51",2,N,Winning,N,115,115,1,"[R1C50]"
"64 52",0,P,Losing,P,116,116,0,"N/A (P-position)"
"64 53",2,N,Winning,N,117,117,1,"[R1C52]"
"64 54",0,P,Losing,P,118,118,0,"N/A (P-position)"
"64 55",2,N,Winning,N,119,119,1,"[R1C54]"
"64 56",0,P,Losing,P,120,120,0,"N/A (P-position)"
"64 57",2,N,Winning,N,121,121,1,"[R1C56]"
"64 58",0,P,Losing,P,122,122,0,"N/A (P-position)"
"64 59",2,N,Winning,N,123,123,1,"[R1C58]"
"64 60",0,P,Losing,P,124,124,0,"N/A (P-position)"
"64 61",2,N,Winning,N,125,125,1,"[R1C60]"
"64 62",0,P,Losing,P,126,126,0,"N/A (P-position)"
"64 63",2,N,Winning,N,127,127,2,"[R0C63] / [R1C62]"
"64 64",0,P,Losing,P,128,128,0,"N/A (P-position)"
"65 1",3,N,Winning,N,65,66,1,"[R0C64,R1C0]"
"65 2",1,N,Winning,N,67,67,1,"[R0C64]"
"65 3",3,N,Winning,N,67,68,1,"[R0C64,R1C2]"
"65 4",1,N,Winning,N,69,69,1,"[R0C64]"
"65 5",3,N,Winning,N,69,70,1,"[R0C64,R1C4]"
"65 6",1,N,Winning,N,71,71,1,"[R0C64]"
"65 7",3,N,Winning,N,71,72,1,"[R0C64,R1C6]"
"65 8",1,N,Winning,N,73,73,1,"[R0C64]"
"65 9",3,N,Winning,N,73,74,1,"[R0C64,R1C8]"
"65 10",1,N,Winning,N,75,75,1,"[R0C64]"
"65 11",3,N,Winning,N,75,76,1,"[R0C64,R1C10]"
"65 12",1,N,Winning,N,77,77,1,"[R0C64]"
"65 13",3,N,Winning,N,77,78,1,"[R0C64,R1C12]"
"65 14",1,N,Winning,N,79,79,1,"[R0C64]"
"65 15",3,N,Winning,N,79,80,1,"[R0C64,R1C14]"
"65 16",1,N,Winning,N,81,81,1,"[R0C64]"
"65 17",3,N,Winning,N,81,82,1,"[R0C64,R1C16]"
"65 18",1,N,Winning,N,83,83,1,"[R0C64]"
"65 19",3,N,Winning,N,83,84,1,"[R0C64,R1C18]"
"65 20",1,N,Winning,N,85,85,1,"[R0C64]"
"65 21",3,N,Winning,N,85,86,1,"[R0C64,R1C20]"
"65 22",1,N,Winning,N,87,87,1,"[R0C64]"
"65 23",3,N,Winning,N,87,88,1,"[R0C64,R1C22]"
"65 24",1,N,Winning,N,89,89,1,"[R0C64]"
"65 25",3,N,Winning,N,89,90,1,"[R0C64,R1C24]"
"65 26",1,N,Winning,N,91,91,1,"[R0C64]"
"65 27",3,N,Winning,N,91,92,1,"[R0C64,R1C26]"
"65 28",1,N,Winning,N,93,93,1,"[R0C64]"
"65 29",3,N,Winning,N,93,94,1,"[R0C64,R1C28]"
"65 30",1,N,Winning,N,95,95,1,"[R0C64]"
"65 31",3,N,Winning,N,95,96,1,"[R0C64,R1C30]"
"65 32",1,N,Winning,N,97,97,1,"[R0C64]"
"65 33",3,N,Winning,N,97,98,1,"[R0C64,R1C32]"
"65 34",1,N,Winning,N,99,99,1,"[R0C64]"
"65 35",3,N,Winning,N,99,100,1,"[R0C64,R1C34]"
"65 36",1,N,Winning,N,101,101,1,"[R0C64]"
"65 37",3,N,Winning,N,101,102,1,"[R0C64,R1C36]"
"65 38",1,N,Winning,N,103,103,1,"[R0C64]"
"65 39",3,N,Winning,N,103,104,1,"[R0C64,R1C38]"
"65 40",1,N,Winning,N,105,105,1,"[R0C64]"
"65 41",3,N,Winning,N,105,106,1,"[R0C64,R1C40]"
"65 42",1,N,Winning,N,107,107,1,"[R0C64]"
"65 43",3,N,Winning,N,107,108,1,"[R0C64,R1C42]"
"65 44",1,N,Winning,N,109,109,1,"[R0C64]"
"65 45",3,N,Winning,N,109,110,1,"[R0C64,R1C44]"
"65 46",1,N,Winning,N,111,111,1,"[R0C64]"
"65 47",3,N,Winning,N,111,112,1,"[R0C64,R1C46]"
"65 48",1,N,Winning,N,113,113,1,"[R0C64]"
"65 49",3,N,Winning,N,113,114,1,"[R0C64,R1C48]"
"65 50",1,N,Winning,N,115,115,1,"[R0C64]"
"65 51",3,N,Winning,N,115,116,1,"[R0C64,R1C50]"
"65 52",1,N,Winning,N,117,117,1,"[R0C64]"
"65 53",3,N,Winning,N,117,118,1,"[R0C64,R1C52]"
"65 54",1,N,Winning,N,119,119,1,"[R0C64]"
"65 55",3,N,Winning,N,119,120,1,"[R0C64,R1C54]"
"65 56",1,N,Winning,N,121,121,1,"[R0C64]"
"65 57",3,N,Winning,N,121,122,1,"[R0C64,R1C56]"
"65 58",1,N,Winning,N,123,123,1,"[R0C64]"
"65 59",3,N,Winning,N,123,124,1,"[R0C64,R1C58]"
"65 60",1,N,Winning,N,125,125,1,"[R0C64]"
"65 61",3,N,Winning,N,125,126,1,"[R0C64,R1C60]"
"65 62",1,N,Winning,N,127,127,1,"[R0C64]"
"65 63",3,N,Winning,N,127,128,1,"[R0C64,R1C62]"
"65 64",1,N,Winning,N,129,129,1,"[R0C64]"
"65 65",0,P,Losing,P,130,130,0,"N/A (P-position)"
"66 1",2,N,Winning,N,67,67,1,"[R1C0]"
"66 2",0,P,Losing,P,68,68,0,"N/A (P-position)"
"66 3",2,N,Winning,N,69,69,1,"[R1C2]"
"66 4",0,P,Losing,P,70,70,0,"N/A (P-position)"
"66 5",2,N,Winning,N,71,71,1,"[R1C4]"
"66 6",0,P,Losing,P,72,72,0,"N/A (P-position)"
"66 7",2,N,Winning,N,73,73,1,"[R1C6]"
"66 8",0,P,Losing,P,74,74,0,"N/A (P-position)"
"66 9",2,N,Winning,N,75,75,1,"[R1C8]"
"66 10",0,P,Losing,P,76,76,0,"N/A (P-position)"
"66 11",2,N,Winning,N,77,77,1,"[R1C10]"
"66 12",0,P,Losing,P,78,78,0,"N/A (P-position)"
"66 13",2,N,Winning,N,79,79,1,"[R1C12]"
"66 14",0,P,Losing,P,80,80,0,"N/A (P-position)"
"66 15",2,N,Winning,N,81,81,1,"[R1C14]"
"66 16",0,P,Losing,P,82,82,0,"N/A (P-position)"
"66 17",2,N,Winning,N,83,83,1,"[R1C16]"
"66 18",0,P,Losing,P,84,84,0,"N/A (P-position)"
"66 19",2,N,Winning,N,85,85,1,"[R1C18]"
"66 20",0,P,Losing,P,86,86,0,"N/A (P-position)"
"66 21",2,N,Winning,N,87,87,1,"[R1C20]"
"66 22",0,P,Losing,P,88,88,0,"N/A (P-position)"
"66 23",2,N,Winning,N,89,89,1,"[R1C22]"
"66 24",0,P,Losing,P,90,90,0,"N/A (P-position)"
"66 25",2,N,Winning,N,91,91,1,"[R1C24]"
"66 26",0,P,Losing,P,92,92,0,"N/A (P-position)"
"66 27",2,N,Winning,N,93,93,1,"[R1C26]"
"66 28",0,P,Losing,P,94,94,0,"N/A (P-position)"
"66 29",2,N,Winning,N,95,95,1,"[R1C28]"
"66 30",0,P,Losing,P,96,96,0,"N/A (P-position)"
"66 31",2,N,Winning,N,97,97,1,"[R1C30]"
"66 32",0,P,Losing,P,98,98,0,"N/A (P-position)"
"66 33",2,N,Winning,N,99,99,1,"[R1C32]"
"66 34",0,P,Losing,P,100,100,0,"N/A (P-position)"
"66 35",2,N,Winning,N,101,101,1,"[R1C34]"
"66 36",0,P,Losing,P,102,102,0,"N/A (P-position)"
"66 37",2,N,Winning,N,103,103,1,"[R1C36]"
"66 38",0,P,Losing,P,104,104,0,"N/A (P-position)"
"66 39",2,N,Winning,N,105,105,1,"[R1C38]"
"66 40",0,P,Losing,P,106,106,0,"N/A (P-position)"
